case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
4,prefix,6,0.5,4,512,32,block_9,cpu_compute,,cpu,0,11.509453,decode
4,prefix,6,0.5,4,512,32,block_10,cpu_compute,,cpu,0,10.932752,decode
4,prefix,6,0.5,4,512,32,block_11,cpu_compute,,cpu,0,11.10589,decode
4,prefix,6,0.5,4,512,32,into_final_norm,activation_copy,cpu,cuda:0,12288,0.101504,decode
4,prefix,6,0.5,4,512,32,final_norm,gpu_compute,,cuda:0,0,0.139089,decode
4,prefix,6,0.5,4,512,32,lm_head,gpu_compute,,cuda:0,0,1.430324,decode
4,prefix,6,0.5,4,512,32,argmax,gpu_compute,,cuda:0,0,0.110252,decode
4,prefix,6,0.5,4,512,32,output_token,token_copy,cuda:0,cpu,32,0.057827,decode
5,interleaved,6,0.5,1,32,32,input_ids,token_copy,cpu,cuda:0,256,0.062154,prefill
5,interleaved,6,0.5,1,32,32,embeddings,gpu_compute,,cuda:0,0,0.208867,prefill
5,interleaved,6,0.5,1,32,32,into_block_0,activation_copy,cuda:0,cpu,98304,0.073699,prefill
5,interleaved,6,0.5,1,32,32,block_0,cpu_compute,,cpu,0,9.714664,prefill
5,interleaved,6,0.5,1,32,32,into_block_1,activation_copy,cpu,cuda:0,98304,0.09863,prefill
5,interleaved,6,0.5,1,32,32,block_1,gpu_compute,,cuda:0,0,1.083205,prefill
5,interleaved,6,0.5,1,32,32,into_block_2,activation_copy,cuda:0,cpu,98304,0.070446,prefill
5,interleaved,6,0.5,1,32,32,block_2,cpu_compute,,cpu,0,9.620704,prefill
5,interleaved,6,0.5,1,32,32,into_block_3,activation_copy,cpu,cuda:0,98304,0.095859,prefill
5,interleaved,6,0.5,1,32,32,block_3,gpu_compute,,cuda:0,0,1.038134,prefill
5,interleaved,6,0.5,1,32,32,into_block_4,activation_copy,cuda:0,cpu,98304,0.070779,prefill
5,interleaved,6,0.5,1,32,32,block_4,cpu_compute,,cpu,0,9.66309,prefill
5,interleaved,6,0.5,1,32,32,into_block_5,activation_copy,cpu,cuda:0,98304,0.093776,prefill
5,interleaved,6,0.5,1,32,32,block_5,gpu_compute,,cuda:0,0,1.034788,prefill
5,interleaved,6,0.5,1,32,32,into_block_6,activation_copy,cuda:0,cpu,98304,0.085278,prefill
5,interleaved,6,0.5,1,32,32,block_6,cpu_compute,,cpu,0,9.688021,prefill
5,interleaved,6,0.5,1,32,32,into_block_7,activation_copy,cpu,cuda:0,98304,0.093475,prefill
5,interleaved,6,0.5,1,32,32,block_7,gpu_compute,,cuda:0,0,1.0455,prefill
5,interleaved,6,0.5,1,32,32,into_block_8,activation_copy,cuda:0,cpu,98304,0.082093,prefill
5,interleaved,6,0.5,1,32,32,block_8,cpu_compute,,cpu,0,11.656446,prefill
5,interleaved,6,0.5,1,32,32,into_block_9,activation_copy,cpu,cuda:0,98304,0.102151,prefill
5,interleaved,6,0.5,1,32,32,block_9,gpu_compute,,cuda:0,0,1.313351,prefill
5,interleaved,6,0.5,1,32,32,into_block_10,activation_copy,cuda:0,cpu,98304,0.072975,prefill
5,interleaved,6,0.5,1,32,32,block_10,cpu_compute,,cpu,0,9.893365,prefill
5,interleaved,6,0.5,1,32,32,into_block_11,activation_copy,cpu,cuda:0,98304,0.099271,prefill
5,interleaved,6,0.5,1,32,32,block_11,gpu_compute,,cuda:0,0,1.094222,prefill
5,interleaved,6,0.5,1,32,32,final_norm,gpu_compute,,cuda:0,0,0.05232,prefill
5,interleaved,6,0.5,1,32,32,lm_head,gpu_compute,,cuda:0,0,0.711588,prefill
5,interleaved,6,0.5,1,32,32,argmax,gpu_compute,,cuda:0,0,0.098574,prefill
5,interleaved,6,0.5,1,32,32,output_token,token_copy,cuda:0,cpu,8,0.044781,prefill
5,interleaved,6,0.5,1,32,32,embeddings,gpu_compute,,cuda:0,0,0.163682,decode
5,interleaved,6,0.5,1,32,32,into_block_0,activation_copy,cuda:0,cpu,3072,0.045601,decode
5,interleaved,6,0.5,1,32,32,block_0,cpu_compute,,cpu,0,3.042136,decode
5,interleaved,6,0.5,1,32,32,into_block_1,activation_copy,cpu,cuda:0,3072,0.059178,decode
5,interleaved,6,0.5,1,32,32,block_1,gpu_compute,,cuda:0,0,0.926939,decode
5,interleaved,6,0.5,1,32,32,into_block_2,activation_copy,cuda:0,cpu,3072,0.044819,decode
5,interleaved,6,0.5,1,32,32,block_2,cpu_compute,,cpu,0,2.97553,decode
5,interleaved,6,0.5,1,32,32,into_block_3,activation_copy,cpu,cuda:0,3072,0.060276,decode
5,interleaved,6,0.5,1,32,32,block_3,gpu_compute,,cuda:0,0,0.922899,decode
5,interleaved,6,0.5,1,32,32,into_block_4,activation_copy,cuda:0,cpu,3072,0.043938,decode
5,interleaved,6,0.5,1,32,32,block_4,cpu_compute,,cpu,0,2.917425,decode
5,interleaved,6,0.5,1,32,32,into_block_5,activation_copy,cpu,cuda:0,3072,0.059644,decode
5,interleaved,6,0.5,1,32,32,block_5,gpu_compute,,cuda:0,0,0.961714,decode
5,interleaved,6,0.5,1,32,32,into_block_6,activation_copy,cuda:0,cpu,3072,0.046641,decode
5,interleaved,6,0.5,1,32,32,block_6,cpu_compute,,cpu,0,2.925269,decode
5,interleaved,6,0.5,1,32,32,into_block_7,activation_copy,cpu,cuda:0,3072,0.059786,decode
5,interleaved,6,0.5,1,32,32,block_7,gpu_compute,,cuda:0,0,0.976358,decode
5,interleaved,6,0.5,1,32,32,into_block_8,activation_copy,cuda:0,cpu,3072,0.047035,decode
5,interleaved,6,0.5,1,32,32,block_8,cpu_compute,,cpu,0,2.921032,decode
5,interleaved,6,0.5,1,32,32,into_block_9,activation_copy,cpu,cuda:0,3072,0.059211,decode
5,interleaved,6,0.5,1,32,32,block_9,gpu_compute,,cuda:0,0,0.900332,decode
5,interleaved,6,0.5,1,32,32,into_block_10,activation_copy,cuda:0,cpu,3072,0.049641,decode
5,interleaved,6,0.5,1,32,32,block_10,cpu_compute,,cpu,0,2.850216,decode
5,interleaved,6,0.5,1,32,32,into_block_11,activation_copy,cpu,cuda:0,3072,0.059134,decode
5,interleaved,6,0.5,1,32,32,block_11,gpu_compute,,cuda:0,0,0.890841,decode
5,interleaved,6,0.5,1,32,32,final_norm,gpu_compute,,cuda:0,0,0.048315,decode
5,interleaved,6,0.5,1,32,32,lm_head,gpu_compute,,cuda:0,0,0.661867,decode
5,interleaved,6,0.5,1,32,32,argmax,gpu_compute,,cuda:0,0,0.101301,decode
5,interleaved,6,0.5,1,32,32,output_token,token_copy,cuda:0,cpu,8,0.044688,decode
6,interleaved,6,0.5,4,512,32,input_ids,token_copy,cpu,cuda:0,16384,0.070581,prefill
6,interleaved,6,0.5,4,512,32,embeddings,gpu_compute,,cuda:0,0,0.307516,prefill
6,interleaved,6,0.5,4,512,32,into_block_0,activation_copy,cuda:0,cpu,6291456,1.53815,prefill
6,interleaved,6,0.5,4,512,32,block_0,cpu_compute,,cpu,0,501.269773,prefill
6,interleaved,6,0.5,4,512,32,into_block_1,activation_copy,cpu,cuda:0,6291456,1.549189,prefill
6,interleaved,6,0.5,4,512,32,block_1,gpu_compute,,cuda:0,0,16.828598,prefill
6,interleaved,6,0.5,4,512,32,into_block_2,activation_copy,cuda:0,cpu,6291456,1.528709,prefill
